Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF60,OUT013,4767.318228571429
FDS27,OUT027,6170.6344
FDP33,OUT010,533.4009142857143
FDJ36,OUT018,1314.3843142857145
NCR42,OUT013,821.1216285714285
FDV14,OUT017,1094.5752
NCP42,OUT035,2954.439942857143
FDB50,OUT027,2599.949
NCC30,OUT027,3977.0136285714284
FDA23,OUT018,1356.9004
FDW16,OUT017,1479.6929428571432
FDQ52,OUT010,398.2435142857143
FDB58,OUT049,1366.602057142857
NCP29,OUT049,1384.7688857142857
NCM05,OUT045,4356.804971428572
FDO25,OUT013,4482.1656
NCM54,OUT046,2003.4873142857143
NCL54,OUT046,2728.4484
FDL39,OUT010,552.3286571428572
FDF53,OUT018,1614.6601142857141
NCQ42,OUT035,2309.5650857142855
FDF58,OUT013,1855.869942857143
FDZ04,OUT035,1148.1245428571426
FDE26,OUT019,450.65148571428574
FDS60,OUT017,2640.1823428571433
FDV58,OUT017,3107.3837142857146
FDM04,OUT045,753.1149142857145
FDE08,OUT035,2803.303342857143
NCB43,OUT049,2728.1630571428573
FDU11,OUT010,483.9414857142857
FDF22,OUT019,508.2907428571429
FDE24,OUT013,2306.8067714285717
DRJ49,OUT046,1923.4961999999998
NCQ53,OUT035,2800.164571428571
NCL41,OUT013,930.1226
FDR22,OUT013,1982.0865999999999
FDH04,OUT035,1091.3413142857141
DRH15,OUT045,895.5961142857143
FDY40,OUT049,1653.466742857143
NCI17,OUT035,1819.3460571428573
NCC18,OUT013,2807.488371428571
FDY28,OUT027,4822.6747428571425
FDB45,OUT027,3770.140057142857
NCL30,OUT018,1810.3102
FDM10,OUT017,3606.067914285715
FDH22,OUT027,3176.341571428572
NCZ53,OUT017,2506.451657142857
NCI18,OUT013,3694.999771428571
FDH14,OUT027,3720.5855142857145
FDR36,OUT027,2255.7304000000004
FDW01,OUT045,1977.7113428571429
FDK02,OUT027,2936.653571428571
FDJ02,OUT018,1410.1644
FDU55,OUT013,4395.516485714286
NCV18,OUT027,2437.3035714285716
FDH14,OUT018,1410.1644
FDZ37,OUT045,1833.9936571428573
FDX49,OUT049,2703.3382285714283
NCD43,OUT046,2254.5890285714286
FDZ07,OUT013,1239.5293714285713
FDK43,OUT035,2153.767885714286
FDR32,OUT018,2430.5504571428573
FDT39,OUT013,2800.8303714285717
NCV54,OUT017,2140.5469999999996
FDF38,OUT018,805.6180000000002
FDV60,OUT046,2979.169657142858
FDH44,OUT027,4345.201028571429
FDS21,OUT046,1553.7869714285716
NCL41,OUT045,819.5046857142859
FDM46,OUT017,1450.3977428571432
FDU27,OUT045,1105.5133428571428
NCJ54,OUT017,3281.7282000000005
DRG51,OUT018,2899.0834285714286
NCA29,OUT019,351.73262857142856
FDR47,OUT045,2794.1723714285713
NCL19,OUT027,3311.7843142857137
DRG01,OUT049,1365.5558
FDG10,OUT046,1058.3366571428571
NCV05,OUT049,2215.3068285714285
NCH18,OUT019,427.1582571428571
FDV14,OUT018,1014.9645428571429
DRJ23,OUT035,1801.369457142857
DRJ11,OUT046,2149.3926285714283
FDZ03,OUT017,4500.617771428571
FDI27,OUT010,517.3266
FDJ14,OUT018,1099.8064857142856
FDU32,OUT017,1485.019342857143
FDD47,OUT027,3873.4341714285715
DRF36,OUT035,2948.447742857143
FDM21,OUT046,3616.6256
FDV10,OUT018,1013.6329428571429
FDH60,OUT018,2555.625742857143
FDX47,OUT010,440.1889142857143
FDT19,OUT019,316.35011428571426
FDO11,OUT045,4397.133428571428
FDH24,OUT027,3351.8274285714283
FDL02,OUT018,1303.6363999999999
FDB02,OUT049,2819.758114285714
FDA43,OUT046,3230.746942857143
FDG52,OUT045,746.0764571428571
DRC12,OUT013,2901.7466285714286
FDY37,OUT018,1410.1644
NCU18,OUT045,1854.2530000000002
FDU09,OUT035,1314.4794285714286
DRJ25,OUT027,1758.758257142857
DRE12,OUT018,1579.1824857142858
DRL47,OUT017,2082.051714285714
DRK01,OUT046,1658.4126857142858
FDC22,OUT019,403.5699142857143
FDG44,OUT013,1079.8324857142857
FDW04,OUT035,1443.6446285714285
FDK09,OUT049,3544.7191999999995
NCN43,OUT035,2491.043142857143
FDG04,OUT049,3515.8044571428577
FDH32,OUT010,185.85331428571428
DRI47,OUT017,2724.738942857143
DRE15,OUT013,1267.6832
FDY11,OUT035,1420.2465142857145
FDO60,OUT049,1770.5524285714284
FDQ20,OUT018,965.3148857142858
FDO57,OUT027,3493.9281714285717
FDT14,OUT019,412.89111428571425
FDA57,OUT049,2092.6094000000003
DRN35,OUT017,1132.7160285714285
FDJ03,OUT046,889.6990285714286
FDX28,OUT017,1840.2712000000004
DRE25,OUT045,928.1252000000001
FDR09,OUT046,3149.9949142857145
FDB23,OUT035,2795.5990857142856
FDO08,OUT045,2213.214314285714
FDQ23,OUT049,2559.3352
FDW04,OUT013,1752.7660571428569
DRK13,OUT010,507.7200571428572
NCL17,OUT027,4073.3644
FDY21,OUT035,3585.047657142858
FDJ38,OUT027,5108.3980571428565
FDA37,OUT019,445.0397428571428
FDV43,OUT013,927.9349714285714
FDL36,OUT046,1758.663142857143
FDD53,OUT045,705.3675428571429
FDZ19,OUT010,304.6510571428571
FDV21,OUT045,1828.6672571428571
NCL54,OUT018,2424.558257142857
DRI47,OUT027,3887.7013142857145
DRG03,OUT049,2203.988228571429
FDG21,OUT013,3268.887771428571
FDW03,OUT018,1745.7276000000002
NCI55,OUT046,1966.4878571428574
DRC36,OUT019,465.1088571428571
FDH22,OUT017,2966.139
FDV20,OUT045,2372.7209714285714
NCU41,OUT027,5049.617428571429
FDN46,OUT027,2649.5986571428575
FDK50,OUT045,2431.6918285714282
NCA05,OUT027,3842.1415714285713
DRH01,OUT018,3203.544257142857
FDT08,OUT018,2197.710685714286
FDM08,OUT018,2649.313314285714
FDZ07,OUT035,1206.6198285714288
FDS22,OUT017,792.5873428571429
FDV35,OUT027,4719.380628571429
FDI28,OUT010,234.5518285714286
FDW58,OUT027,3004.9456285714286
FDT52,OUT045,4310.864771428571
FDY34,OUT046,1635.8706000000002
FDR10,OUT046,2103.547542857143
FDK57,OUT017,1978.9478285714288
FDR02,OUT027,2592.149628571428
FDX49,OUT046,3755.016885714285
FDQ20,OUT046,2071.398914285714
DRK23,OUT045,3058.8754285714285
NCW06,OUT046,2933.895257142857
FDR31,OUT017,1815.541485714286
NCE43,OUT013,2727.4972571428566
DRO59,OUT027,2083.3833142857143
FDN09,OUT049,4217.367428571429
FDR11,OUT046,2829.174428571429
FDO57,OUT013,2998.1925142857144
NCX18,OUT017,3539.5830285714287
FDB05,OUT018,3602.6438000000003
FDQ08,OUT018,780.2224857142857
NCG43,OUT035,1672.2993714285715
FDJ56,OUT013,1980.6598857142858
FDA13,OUT010,241.6854
FDO56,OUT017,2025.2684857142856
FDB37,OUT018,2791.9847428571425
FDZ02,OUT018,1611.7115714285715
FDQ24,OUT046,3383.8809428571426
FDM16,OUT013,1263.0226
FDU35,OUT049,2496.5597714285714
FDT35,OUT035,3019.878571428571
NCX30,OUT049,3307.5992857142855
FDG04,OUT017,3722.963371428571
FDI12,OUT035,1415.3005714285712
FDE35,OUT035,2124.948257142857
NCP14,OUT027,3152.7532285714287
NCY53,OUT045,1628.0712285714287
FDP49,OUT017,3029.1997714285712
FDQ04,OUT017,1182.1754571428573
FDM39,OUT035,2948.067285714286
FDO58,OUT019,333.18534285714287
FDC56,OUT017,2117.8146857142856
NCQ54,OUT046,2628.5784
FDV10,OUT027,1208.8074571428572
NCK17,OUT046,1371.3577714285714
NCF55,OUT027,1370.6919714285712
FDV33,OUT013,3611.394314285714
NCH29,OUT019,312.0699714285715
FDA37,OUT027,3334.3264000000004
FDH46,OUT018,1342.3479142857143
FDS25,OUT035,2320.5032285714283
FDH04,OUT027,1992.9296285714288
FDX52,OUT046,3644.1136285714288
NCD42,OUT017,656.1934571428571
FDW47,OUT017,1672.9651714285717
FDL25,OUT027,3813.7975142857144
NCJ06,OUT010,253.28934285714286
FDY09,OUT013,3808.9466857142856
FDS40,OUT046,1080.5934000000002
FDH41,OUT017,2743.5715714285716
FDG38,OUT035,1942.1385999999998
FDU03,OUT027,5121.999400000001
FDV20,OUT046,2091.7533714285714
DRB13,OUT045,2332.4876285714286
NCQ30,OUT013,1878.6022571428573
NCH06,OUT013,4366.031057142857
FDU50,OUT018,2109.2544000000003
NCO42,OUT019,471.6717428571429
FDW09,OUT018,725.5317714285715
FDH04,OUT013,1149.5512571428574
FDC21,OUT045,1420.7220857142859
FDL21,OUT049,1216.4166
FDM46,OUT010,301.4171714285714
FDT22,OUT019,254.52582857142858
FDB28,OUT035,3388.7317714285714
FDI12,OUT018,1097.9993142857143
FDA28,OUT045,1948.7014857142856
FDF59,OUT013,2164.6109142857144
FDM45,OUT027,2694.1121428571428
FDQ56,OUT017,1293.6494
FDR46,OUT049,2669.6677714285715
FDT01,OUT013,2821.2799428571425
FDD16,OUT027,1964.4904571428572
NCU30,OUT010,340.0335714285714
FDM40,OUT010,304.1754857142857
FDI56,OUT035,1819.8216285714284
NCS30,OUT013,2203.1322000000005
FDU08,OUT017,1331.3146571428572
FDX51,OUT027,6170.6344
FDA43,OUT045,2098.886942857143
FDX59,OUT010,424.6852857142857
FDC37,OUT018,1335.2143428571428
FDP58,OUT013,3073.3328
NCY42,OUT035,2201.3250285714284
FDF21,OUT018,2146.5392
FDU10,OUT027,1255.8890285714285
DRL47,OUT018,2431.977171428571
FDA58,OUT018,1995.5928285714288
FDJ22,OUT049,2874.068371428572
FDK50,OUT046,3168.161742857143
FDO38,OUT035,1696.8388571428573
DRF60,OUT035,2473.6372285714283
NCZ42,OUT019,339.0824285714286
FDD35,OUT049,2702.3870857142856
FDL25,OUT045,3029.1997714285717
FDJ16,OUT013,1442.3130285714287
DRK59,OUT049,2926.4763428571423
FDI50,OUT046,4160.489085714285
NCB19,OUT045,2111.4420285714286
DRI37,OUT035,1011.730657142857
FDA14,OUT027,3071.3354
FDC08,OUT018,3224.2791714285713
FDS45,OUT046,1605.2438
FDI21,OUT049,1303.5412857142858
DRJ47,OUT035,1801.369457142857
DRE37,OUT027,4446.592857142857
FDT55,OUT018,1962.6832857142856
NCG42,OUT027,3377.127828571429
FDA31,OUT049,3058.209628571428
NCW42,OUT046,2612.884542857143
FDF50,OUT017,2565.707857142857
FDK56,OUT049,3459.401685714286
FDX10,OUT035,1170.9519714285714
NCK07,OUT027,3311.784314285714
FDZ49,OUT017,2686.503
FDR33,OUT013,1789.0046
FDO44,OUT018,1305.6338
FDA20,OUT046,3102.532885714286
NCL30,OUT045,1437.747542857143
FDI05,OUT019,164.16725714285715
FDQ12,OUT018,2242.9850857142856
FDH47,OUT017,1372.1186857142857
FDH34,OUT018,2263.434657142857
FDF29,OUT046,2437.4937999999997
FDG40,OUT018,834.7229714285716
NCE18,OUT017,3759.0116857142857
FDP21,OUT010,338.03617142857144
FDY50,OUT013,1395.1363428571428
FDB36,OUT049,2643.7966857142856
NCZ29,OUT049,1307.4409714285714
FDU20,OUT018,1550.8384285714285
FDO56,OUT013,1693.890314285714
FDW31,OUT049,3118.7974285714286
DRH59,OUT013,1146.1271428571429
NCB30,OUT017,3383.4053714285715
FDK43,OUT027,4057.6705428571427
FDW43,OUT045,4337.496771428571
NCL19,OUT017,2616.974457142857
FDJ27,OUT046,2208.6488285714286
FDC45,OUT046,2530.2302285714286
FDY40,OUT035,1263.9737428571427
NCM41,OUT035,1430.0432857142857
NCK18,OUT019,379.69622857142855
FDP37,OUT049,1622.649714285714
FDA27,OUT027,5753.082685714284
NCX30,OUT035,2926.8568
FDR09,OUT017,3655.5273428571422
FDG08,OUT027,5592.434657142857
NCU30,OUT013,2460.1310000000003
FDB16,OUT017,1255.7939142857142
FDM16,OUT017,1165.8158
FDC48,OUT013,1141.1812
NCF18,OUT046,2711.3278285714287
FDU46,OUT018,1745.8227142857143
FDH41,OUT018,3602.6438000000003
NCN42,OUT010,307.98005714285716
FDU49,OUT046,2323.927342857143
FDB20,OUT027,2343.9964571428573
FDG50,OUT019,400.3360285714286
FDW20,OUT045,1858.2477999999999
NCO55,OUT049,2750.4198
FDX48,OUT046,2608.1288285714286
FDU48,OUT046,2182.111942857143
FDR48,OUT019,269.3636571428571
FDK27,OUT013,1668.3045714285713
FDT35,OUT013,1786.246285714286
FDN12,OUT049,1429.092142857143
NCE31,OUT019,219.99934285714286
FDL21,OUT017,659.9980285714284
FDV56,OUT017,1347.7694285714285
FDR16,OUT017,3233.7906000000003
NCP41,OUT049,1949.6526285714283
FDJ27,OUT013,1635.8706000000002
FDA07,OUT017,2425.984971428571
FDK55,OUT049,1410.2595142857147
FDM33,OUT049,3544.7191999999995
FDY46,OUT046,2296.4393142857143
FDD36,OUT046,2127.8968
FDB12,OUT027,2610.506685714286
FDF28,OUT019,285.6282
NCE07,OUT019,449.60522857142854
FDW50,OUT027,4055.863371428571
NCW18,OUT017,3362.099771428571
NCJ17,OUT019,268.0320571428571
DRZ24,OUT010,391.8708571428571
FDS07,OUT035,1948.3210285714285
NCW05,OUT010,305.79242857142856
FDZ22,OUT018,1648.6159142857143
FDK02,OUT046,1942.3288285714286
FDZ45,OUT027,4975.998971428571
FDL25,OUT046,1702.1652571428572
FDS08,OUT045,2384.610257142857
NCZ42,OUT027,7141.085457142856
FDX57,OUT035,1587.172085714286
FDF21,OUT046,2771.9156285714294
FDJ56,OUT018,1577.6606571428572
FDX10,OUT013,1685.3300285714283
DRG48,OUT035,1867.0934285714286
DRN37,OUT046,1889.4452857142858
NCY41,OUT018,1070.3210571428572
FDN28,OUT045,1462.0968
FDE34,OUT045,3541.3902000000003
FDR10,OUT045,2621.5399428571427
FDC32,OUT017,1633.4927428571432
DRG13,OUT046,2477.156457142857
FDP59,OUT049,2024.1271142857142
NCT53,OUT010,454.55117142857137
FDL57,OUT027,5425.223742857143
FDN32,OUT010,408.9914285714285
FDK09,OUT018,2805.0153999999998
FDA52,OUT010,386.16400000000004
FDC57,OUT049,3246.8212571428567
FDI09,OUT035,3604.8314285714287
NCB07,OUT046,2282.8379714285716
FDP26,OUT035,1707.1111999999998
FDP40,OUT027,3152.5629999999996
FDL15,OUT013,2599.4734285714285
FDV07,OUT046,2567.419914285714
FDS03,OUT017,1294.0298571428573
FDE50,OUT049,1723.2806285714285
FDQ15,OUT017,1354.7127714285714
FDQ33,OUT010,482.6098857142857
FDT22,OUT013,1484.3535428571429
DRO35,OUT035,1919.120942857143
FDJ41,OUT049,4497.193657142858
FDQ27,OUT035,2864.652057142857
FDC26,OUT017,2094.7019142857143
NCF43,OUT027,3096.8260285714287
NCR50,OUT035,2691.8294
FDE39,OUT018,1471.798457142857
FDN49,OUT027,3813.7975142857144
DRG11,OUT035,2254.684142857143
NCA18,OUT049,1808.5030285714286
FDM36,OUT018,3213.721485714286
FDW32,OUT017,1078.0253142857143
NCQ18,OUT010,291.5252857142857
FDX14,OUT027,2224.4377999999997
FDD46,OUT017,1851.3995714285718
FDI34,OUT019,405.4722
NCJ17,OUT035,1819.346057142857
FDB52,OUT035,3343.9329428571427
FDV55,OUT018,2096.9846571428575
FDC57,OUT046,2408.579057142858
FDB29,OUT046,2125.6140571428573
NCO43,OUT035,2113.8198857142856
FDG44,OUT045,1036.1750285714286
FDJ34,OUT045,1815.1610285714285
FDH40,OUT049,1150.8828571428571
NCD07,OUT027,3143.717371428572
FDB41,OUT017,709.3623428571427
FDH47,OUT018,1845.1220285714287
DRK37,OUT035,2522.5259714285717
FDM25,OUT019,370.4701428571429
NCX06,OUT045,3076.471571428571
NCS05,OUT017,2158.3333714285714
FDS39,OUT045,2075.0132571428576
FDC47,OUT027,6391.775114285714
FDG20,OUT013,3379.0301142857143
DRL23,OUT017,1669.8264
FDY33,OUT013,3491.6454285714285
NCH18,OUT045,3402.142885714286
FDX47,OUT035,2978.598971428571
NCB06,OUT045,2437.5889142857145
FDP36,OUT049,1361.3707714285715
FDW44,OUT018,1999.2071714285717
NCU41,OUT018,2838.3054
NCS17,OUT046,2538.219828571429
FDD46,OUT035,2772.5814285714287
FDE45,OUT017,2976.2211142857145
FDI09,OUT017,4193.779085714285
NCJ54,OUT010,670.5557142857142
NCA29,OUT018,2105.9254
NCN41,OUT027,3704.6063142857142
FDY34,OUT035,2707.9037142857146
NCG55,OUT035,1998.5413714285714
DRM49,OUT046,1341.1114285714284
NCB42,OUT049,1751.1491142857144
FDE58,OUT045,1668.7801428571427
DRJ25,OUT013,1084.3028571428572
FDS47,OUT010,461.39940000000007
FDY21,OUT049,3089.5022285714285
NCI54,OUT013,1700.548314285714
FDO24,OUT017,2777.2420285714284
FDY43,OUT035,2911.5433999999996
FDF35,OUT018,1811.4515714285715
NCP29,OUT019,186.70934285714287
FDN28,OUT027,2175.1686000000004
FDJ50,OUT018,1474.3665428571428
FDQ14,OUT027,3071.3354
FDC37,OUT035,1546.1778285714286
FDN08,OUT046,2270.568228571429
FDD04,OUT035,2211.6924857142853
FDW34,OUT018,1632.161142857143
FDP04,OUT017,744.6497428571429
NCG07,OUT017,3768.6182285714285
NCN14,OUT018,2144.446685714286
FDJ16,OUT045,986.9058285714285
NCM42,OUT045,1433.752742857143
NCF19,OUT046,845.7562285714286
FDY21,OUT018,3018.2616285714284
FDY19,OUT035,2415.712628571429
FDV09,OUT045,3502.964028571429
FDA28,OUT013,2124.4726857142855
FDC38,OUT018,1488.9190285714285
FDL28,OUT045,3758.8214571428575
NCH43,OUT049,4492.533057142858
NCN53,OUT045,1320.5667428571428
NCW05,OUT017,1904.9489142857144
NCO30,OUT018,2267.1441142857143
FDT04,OUT019,105.67197142857142
FDB27,OUT018,2374.2428
NCK07,OUT013,2557.718257142857
NCA53,OUT013,1091.0559714285714
FDB33,OUT018,1627.1200857142856
FDU37,OUT017,1486.350942857143
FDR13,OUT035,2100.3136571428568
FDE45,OUT049,3084.556285714286
FDV37,OUT017,2258.678942857143
FDX44,OUT019,246.44111428571432
NCL06,OUT017,3136.1082285714288
FDJ28,OUT045,3218.1918571428573
FDX55,OUT049,3327.8586285714287
NCK17,OUT018,845.0904285714284
FDH52,OUT035,1091.3413142857141
FDN13,OUT027,5196.473885714286
FDK44,OUT018,1777.2104285714286
FDU16,OUT046,1227.5449714285714
FDZ07,OUT017,1061.5705428571428
NCN06,OUT027,4515.931171428572
FDH02,OUT010,202.78365714285715
NCW18,OUT045,2779.1443142857142
FDH57,OUT013,2306.2360857142858
FDV35,OUT045,1922.5450571428569
NCU29,OUT013,1956.5959714285714
NCP02,OUT046,1849.2119428571427
FDN44,OUT013,3000.5703714285714
FDX03,OUT018,1693.509857142857
FDR11,OUT010,440.1889142857143
FDA36,OUT046,2222.725742857143
FDP58,OUT027,5602.611885714286
FDH31,OUT045,975.2067714285714
FDH34,OUT035,3699.8506
FDS13,OUT035,3416.980714285714
FDT01,OUT018,2404.4891428571427
FDY09,OUT049,2176.0246285714284
FDV33,OUT027,5342.474314285713
NCW29,OUT010,308.83608571428573
NCN17,OUT045,2142.449285714286
FDX01,OUT046,1863.3839714285714
FDL03,OUT049,3023.1124571428577
DRL59,OUT049,1391.4268857142856
DRM11,OUT027,4260.549314285715
FDA43,OUT049,3493.737942857143
FDZ56,OUT010,460.44825714285713
FDI44,OUT018,1304.1119714285717
FDB50,OUT013,1667.2583142857143
FDU15,OUT019,214.29248571428573
NCJ19,OUT019,205.44685714285714
FDD48,OUT013,1560.1596285714284
NCW42,OUT035,3207.5390571428575
FDL24,OUT017,2820.6141428571427
NCB30,OUT013,3600.361057142857
FDK25,OUT013,1978.5673714285715
FDW28,OUT049,2963.4758
FDD47,OUT017,2073.1109714285717
FDK16,OUT019,144.38348571428574
FDW37,OUT046,1994.4514571428574
FDA48,OUT035,2532.417857142857
FDA14,OUT017,2109.5397428571428
FDV15,OUT013,1719.0956
FDN22,OUT049,3732.8552571428568
NCD55,OUT045,1519.5458285714283
FDY43,OUT013,2790.6531428571434
NCU05,OUT017,1652.5156
FDF10,OUT035,2500.7448000000004
FDR39,OUT018,2867.220142857143
FDG40,OUT013,890.2697142857143
FDZ28,OUT019,285.6282
FDE02,OUT045,1769.6964000000003
FDU60,OUT049,2844.4878285714285
FDM21,OUT013,3056.4024571428567
FDV52,OUT019,335.9436571428572
NCW06,OUT013,2958.244514285714
FDX36,OUT035,3663.707171428571
FDT35,OUT027,4212.231257142857
NCL19,OUT010,398.05328571428566
NCD31,OUT046,2728.4484
FDE53,OUT019,168.35228571428573
FDW58,OUT019,392.2513142857143
DRF48,OUT046,2427.9823714285712
FDW57,OUT035,2966.4243428571426
DRH13,OUT017,1962.3979428571427
FDT33,OUT013,2093.2752
DRK47,OUT027,4260.549314285715
FDY22,OUT010,297.1370285714285
FDC35,OUT019,375.79654285714287
FDO03,OUT013,3144.0978285714286
FDF24,OUT045,1420.8171999999997
FDF56,OUT018,3084.6514
FDD28,OUT013,1045.6864571428573
FDG53,OUT027,2445.3882857142858
FDO27,OUT019,504.39105714285705
NCF54,OUT018,2010.5257714285715
FDC20,OUT027,1328.271
FDU10,OUT046,1194.1598571428572
DRA24,OUT018,1474.3665428571428
FDA02,OUT010,552.3286571428572
FDG10,OUT017,802.0987714285714
FDW39,OUT010,600.7418285714286
FDP04,OUT019,110.71302857142857
NCM55,OUT013,3018.642085714286
FDG47,OUT045,4574.141114285714
NCU41,OUT017,2778.6687428571427
NCK31,OUT017,1392.7584857142858
FDZ46,OUT045,1622.2692571428572
FDU13,OUT027,3192.3207714285713
NCF19,OUT045,949.4308
NCJ43,OUT013,2798.6427428571433
NCJ05,OUT045,1964.014885714286
FDS04,OUT027,3781.2684285714286
FDX28,OUT010,335.27785714285716
FDB41,OUT027,1440.6960857142856
FDG53,OUT046,2425.3191714285713
FDL15,OUT010,447.03714285714284
FDQ08,OUT049,1668.304571428571
DRN36,OUT013,1297.4539714285713
FDI46,OUT013,2918.962314285714
FDG16,OUT027,5849.528571428571
FDV32,OUT013,1137.6619714285714
FDF44,OUT010,213.53157142857143
FDK04,OUT018,1146.1271428571429
NCA41,OUT013,2913.9212571428575
FDD51,OUT017,1083.5419428571429
NCZ53,OUT045,2518.4360571428574
FDP01,OUT027,3813.797514285714
FDY25,OUT049,2486.763
FDB17,OUT018,1781.7759142857142
NCV54,OUT018,2212.2631714285712
FDJ32,OUT017,887.7967428571428
FDA37,OUT049,2166.5132
FDG35,OUT035,2889.667114285715
NCM05,OUT018,2668.1459428571434
FDG45,OUT046,3165.7838857142856
FDH28,OUT013,1306.204485714286
NCE18,OUT049,4160.5842
FDH38,OUT045,1718.9053714285715
FDR56,OUT013,3656.6687142857145
FDH17,OUT027,2647.2208
FDD39,OUT049,2931.5174
FDB41,OUT049,1821.7239142857145
NCR53,OUT046,2087.473228571428
FDX46,OUT017,1008.5918857142857
FDV28,OUT049,1653.466742857143
FDA08,OUT018,1814.7805714285714
FDH45,OUT017,1195.3012285714285
NCS38,OUT010,273.16822857142853
FDD40,OUT010,552.3286571428572
DRM59,OUT035,3349.9251428571433
NCJ43,OUT018,2132.176942857143
NCN29,OUT013,990.7104
NCC19,OUT045,2825.369857142857
FDR56,OUT035,2604.5144857142855
FDZ43,OUT049,3585.1427714285715
FDJ32,OUT010,196.411
DRH03,OUT017,1551.314
NCZ54,OUT035,3313.8768285714286
FDE26,OUT017,2461.2723714285717
FDS03,OUT045,1236.7710571428572
DRZ24,OUT019,286.5793428571429
FDO48,OUT027,5476.395228571429
FDW39,OUT049,2544.6876
NCK05,OUT049,1353.0007142857141
NCK30,OUT017,2625.9152
FDT27,OUT018,3848.894685714286
FDS08,OUT019,416.02988571428574
NCJ19,OUT049,2597.2858
FDC58,OUT045,1242.0023428571426
DRE37,OUT013,3128.8795428571425
FDW02,OUT035,2602.041514285714
FDJ02,OUT010,250.6261428571429
FDX09,OUT045,2894.8032857142857
FDT31,OUT010,377.22325714285716
FDI24,OUT049,2626.3907714285715
FDY09,OUT045,2552.8674285714287
FDV28,OUT045,1068.7041142857145
DRM47,OUT049,2853.3334571428572
FDT52,OUT019,457.7850571428571
FDI48,OUT018,1139.1838
FDY55,OUT017,4399.035714285715
FDU48,OUT013,1979.9940857142858
FDN25,OUT045,3029.1997714285717
FDP20,OUT049,2375.8597428571425
FDJ15,OUT013,2220.9185714285713
FDD04,OUT018,1920.547657142857
FDY58,OUT045,4606.289742857143
FDR37,OUT018,2167.0838857142858
FDF44,OUT013,2722.1708571428576
FDD32,OUT045,1251.704
FDR57,OUT017,2552.5820857142858
DRG39,OUT027,2224.4377999999997
FDX15,OUT017,3516.470257142857
DRN37,OUT045,2309.6602
FDW40,OUT027,4027.994885714286
FDB32,OUT049,1955.6448285714284
FDM40,OUT018,1810.5955428571428
FDE39,OUT027,2592.1496285714284
DRH49,OUT017,1148.9805714285715
FDT46,OUT049,1434.1332
NCF06,OUT035,3366.2848000000004
FDP07,OUT017,3091.8800857142855
FDC04,OUT013,3437.620514285714
FDZ32,OUT017,2232.712742857143
FDD50,OUT045,2547.3508
FDU56,OUT017,3584.0014
FDV34,OUT017,1040.3600571428572
NCY41,OUT013,1538.2833428571428
NCK18,OUT046,2544.4022571428573
DRH25,OUT049,1324.0859714285712
FDT57,OUT046,3527.4084000000003
FDV56,OUT018,1004.4068571428571
FDV12,OUT045,1384.5786571428573
FDN52,OUT017,1336.9264
FDX38,OUT035,1436.3208285714286
FDE47,OUT018,1722.6148285714285
NCO07,OUT013,2557.718257142857
FDV09,OUT027,3166.4496857142863
FDZ23,OUT019,484.9877428571429
DRH51,OUT018,1029.7072571428573
NCY54,OUT045,2378.9985142857145
DRG49,OUT013,3693.1926
NCC19,OUT049,3980.0572857142856
NCV53,OUT045,4142.988057142857
FDZ47,OUT019,371.0408285714285
NCO26,OUT018,2408.5790571428565
NCP02,OUT045,1135.5694571428571
NCW30,OUT018,2405.250057142857
NCN55,OUT046,2488.9506285714283
FDB20,OUT010,196.41100000000003
DRL11,OUT013,2176.6904285714286
DRD60,OUT045,1968.8657142857144
FDW14,OUT010,475.3812
FDL27,OUT010,267.3662571428571
FDU09,OUT018,1172.2835714285716
DRH36,OUT027,1796.4235142857142
FDP34,OUT027,2584.4453714285714
FDE04,OUT017,3071.240285714285
FDZ57,OUT027,3251.7672000000007
FDF02,OUT010,269.2685428571429
FDG28,OUT045,4352.6199428571435
NCI31,OUT046,1511.7464571428573
FDT43,OUT013,1426.9996285714285
FDU20,OUT046,1960.7810000000002
FDD53,OUT013,1176.9441714285713
FDW15,OUT045,2033.733657142857
NCT53,OUT045,2205.7954
NCG55,OUT027,3266.4147999999996
FDD48,OUT035,1280.428514285714
FDG47,OUT049,3447.987971428571
FDI21,OUT017,1215.7507999999998
FDT27,OUT017,3697.377628571429
DRO35,OUT013,2582.257742857143
FDD33,OUT017,3430.7722857142858
FDC04,OUT035,3343.932942857143
FDY34,OUT013,2476.395542857143
DRJ49,OUT049,2129.5137428571425
FDE05,OUT049,2322.0250571428573
FDU31,OUT017,3254.7157428571436
NCN19,OUT027,3311.784314285714
FDK56,OUT027,4862.908085714285
FDK58,OUT017,1093.624057142857
NCJ42,OUT035,1838.1786857142858
FDZ34,OUT027,5213.023771428571
FDA52,OUT018,1559.0182571428572
NCR29,OUT013,1507.4663142857141
FDT48,OUT035,1621.2230000000002
DRJ51,OUT019,453.40979999999996
NCS54,OUT046,3033.7652571428575
FDV01,OUT035,2545.924085714286
DRG51,OUT027,3225.6107714285713
NCG42,OUT013,2176.785542857143
FDA51,OUT049,2380.0447714285715
FDV19,OUT010,236.26388571428566
NCT18,OUT045,3140.673714285714
NCS41,OUT045,3079.5152285714285
FDO03,OUT046,2787.514371428571
FDL12,OUT010,204.4957142857143
FDY37,OUT010,250.6261428571429
FDI58,OUT049,1302.4950285714287
FDT28,OUT018,1643.5748571428574
